"Plot","Week","Plant_sp","Plant_id","N_flowers","Total_N_flowers","prop_ind_inter","prop_ind_intra"
"C","5","ROFF","41",190,2086,0.468354430379747,1
"C","5","ROFF","35",470,5446,0.468354430379747,1
"C","5","ROFF","34",75,1701,0.468354430379747,1
"C","5","ROFF","38",60,1083,0.468354430379747,1
"C","5","ROFF","40",8,123,0.468354430379747,1
"C","5","ROFF","31",130,6113,0.468354430379747,1
"C","5","SGEN","251",6,806,0.523809523809524,0.8
"C","5","SGEN","254",45,747,0.523809523809524,0.8
"C","5","SGEN","252",11,189,0.523809523809524,0.8
"C","5","SGEN","257",32,259,0.523809523809524,0.8
"C","5","SGEN","256",1,81,0.523809523809524,0.8
"C","5","SGEN","255",8,389,0.523809523809524,0.8
"C","5","SGEN","253",3,219,0.523809523809524,0.8
"C","5","SGEN","258",0,420,0.523809523809524,0.8
"C","5","SGEN","259",0,173,0.523809523809524,0.8
"C","5","SGEN","260",3,341,0.523809523809524,0.8
"C","5","TMAS","588",0,47,0.584269662921348,0
"C","5","TMAS","586",0,141,0.584269662921348,0
"C","5","TMAS","587",0,28,0.584269662921348,0
"C","5","TMAS","589",0,2,0.584269662921348,0
"C","5","TMAS","590",0,3,0.584269662921348,0
"C","6","AVEL","436",0,43,0.478260869565217,0
"C","6","AVEL","437",0,45,0.478260869565217,0
"C","6","CLIB","470",0,11,0.478260869565217,0
"C","6","CLIB","469",0,20,0.478260869565217,0
"C","6","HCOM","139",45,179,0.367088607594937,1
"C","6","HCOM","137",56,470,0.367088607594937,1
"C","6","HCOM","143",38,389,0.367088607594937,1
"C","6","HCOM","148",87,570,0.367088607594937,1
"C","6","HCOM","142",120,332,0.367088607594937,1
"C","6","HCOM","138",38,186,0.367088607594937,1
"C","6","HCOM","140",1,18,0.367088607594937,1
"C","6","HCOM","146",63,283,0.367088607594937,1
"C","6","HCOM","145",71,377,0.367088607594937,1
"C","6","HCOM","147",118,491,0.367088607594937,1
"C","6","HCOM","136",38,166,0.367088607594937,1
"C","6","HCOM","149",37,96,0.367088607594937,1
"C","6","HCOM","150",28,127,0.367088607594937,1
"C","6","HCOM","141",18,121,0.367088607594937,1
"C","6","HCOM","144",34,133,0.367088607594937,1
"C","6","HHAL","512",0,17,0.556962025316456,0
"C","6","HHAL","513",0,83,0.556962025316456,0
"C","6","HHAL","511",0,189.5,0.556962025316456,0
"C","6","HHAL","507",0,336.5,0.556962025316456,0
"C","6","HHAL","503",0,69.5,0.556962025316456,0
"C","6","HHAL","508",0,0,0.556962025316456,0
"C","6","HHAL","510",0,3,0.556962025316456,0
"C","6","HHAL","509",0,49,0.556962025316456,0
"C","6","HHAL","501",0,8,0.556962025316456,0
"C","6","HHAL","515",0,187.5,0.556962025316456,0
"C","6","HHAL","502",0,31.5,0.556962025316456,0
"C","6","HHAL","505",0,99,0.556962025316456,0
"C","6","HHAL","506",0,193.5,0.556962025316456,0
"C","6","HHAL","504",0,50.5,0.556962025316456,0
"C","6","HHAL","514",0,12.5,0.556962025316456,0
"C","6","HPIC","652",0,1.5,0.556962025316456,0
"C","6","HPIC","647",0,4.5,0.556962025316456,0
"C","6","HPIC","654",0,0,0.556962025316456,0
"C","6","HPIC","649",0,3,0.556962025316456,0
"C","6","HPIC","648",0,1.5,0.556962025316456,0
"C","6","HPIC","653",0,1,0.556962025316456,0
"C","6","HPIC","643",0,5,0.556962025316456,0
"C","6","HPIC","650",0,3,0.556962025316456,0
"C","6","HPIC","644",0,0,0.556962025316456,0
"C","6","HPIC","655",0,0,0.556962025316456,0
"C","6","HPIC","646",0,17.5,0.556962025316456,0
"C","6","HPIC","642",0,3.5,0.556962025316456,0
"C","6","HPIC","651",0,0.5,0.556962025316456,0
"C","6","HPIC","645",0,1.5,0.556962025316456,0
"C","6","HPIC","641",0,2,0.556962025316456,0
"C","6","LPED","295",24,76,0.455696202531646,0.533333333333333
"C","6","LPED","291",44,311,0.455696202531646,0.533333333333333
"C","6","LPED","297",0,103,0.455696202531646,0.533333333333333
"C","6","LPED","294",42,249,0.455696202531646,0.533333333333333
"C","6","LPED","302",0,85,0.455696202531646,0.533333333333333
"C","6","LPED","300",0,86,0.455696202531646,0.533333333333333
"C","6","LPED","298",0,108,0.455696202531646,0.533333333333333
"C","6","LPED","304",21,142,0.455696202531646,0.533333333333333
"C","6","LPED","292",7,47,0.455696202531646,0.533333333333333
"C","6","LPED","301",0,104,0.455696202531646,0.533333333333333
"C","6","LPED","293",0,58,0.455696202531646,0.533333333333333
"C","6","LPED","305",17,66,0.455696202531646,0.533333333333333
"C","6","LPED","299",15,71,0.455696202531646,0.533333333333333
"C","6","LPED","296",0,86,0.455696202531646,0.533333333333333
"C","6","LPED","303",26,137,0.455696202531646,0.533333333333333
"C","6","ROFF","43",30,720,0.367088607594937,1
"C","6","ROFF","45",45,405,0.367088607594937,1
"C","6","ROFF","38",115,1083,0.367088607594937,1
"C","6","ROFF","42",75,2154,0.367088607594937,1
"C","6","ROFF","40",2,123,0.367088607594937,1
"C","6","ROFF","41",125,2086,0.367088607594937,1
"C","6","ROFF","31",60,6113,0.367088607594937,1
"C","6","ROFF","44",70,1426,0.367088607594937,1
"C","6","ROFF","34",75,1701,0.367088607594937,1
"C","6","ROFF","36",95,712,0.367088607594937,1
"C","6","ROFF","33",47,1271,0.367088607594937,1
"C","6","ROFF","39",80,701,0.367088607594937,1
"C","6","ROFF","32",275,2106,0.367088607594937,1
"C","6","ROFF","35",710,5446,0.367088607594937,1
"C","6","ROFF","37",150,1666,0.367088607594937,1
"C","6","SGEN","258",0,420,0.452380952380952,0.6
"C","6","SGEN","260",6,341,0.452380952380952,0.6
"C","6","SGEN","254",7,747,0.452380952380952,0.6
"C","6","SGEN","256",0,81,0.452380952380952,0.6
"C","6","SGEN","259",0,173,0.452380952380952,0.6
"C","6","SGEN","257",7,259,0.452380952380952,0.6
"C","6","SGEN","251",0,806,0.452380952380952,0.6
"C","6","SGEN","252",2,189,0.452380952380952,0.6
"C","6","SGEN","255",1,389,0.452380952380952,0.6
"C","6","SGEN","253",1,219,0.452380952380952,0.6
"C","6","TMAS","586",0,141,0.49438202247191,0
"C","6","TMAS","587",0,28,0.49438202247191,0
"C","6","TMAS","590",0,3,0.49438202247191,0
"C","6","TMAS","589",0,2,0.49438202247191,0
"C","6","TMAS","588",0,47,0.49438202247191,0
"C","7","AVEL","437",18,45,0.467391304347826,1
"C","7","AVEL","436",21,43,0.467391304347826,1
"C","7","CLIB","469",0,20,0.489130434782609,0
"C","7","CLIB","470",0,11,0.489130434782609,0
"C","7","HCOM","138",14,186,0.392405063291139,0.933333333333333
"C","7","HCOM","142",51,332,0.392405063291139,0.933333333333333
"C","7","HCOM","150",2,127,0.392405063291139,0.933333333333333
"C","7","HCOM","137",12,470,0.392405063291139,0.933333333333333
"C","7","HCOM","148",17,570,0.392405063291139,0.933333333333333
"C","7","HCOM","136",33,166,0.392405063291139,0.933333333333333
"C","7","HCOM","139",10,179,0.392405063291139,0.933333333333333
"C","7","HCOM","140",0,18,0.392405063291139,0.933333333333333
"C","7","HCOM","141",1,121,0.392405063291139,0.933333333333333
"C","7","HCOM","144",5,133,0.392405063291139,0.933333333333333
"C","7","HCOM","146",19,283,0.392405063291139,0.933333333333333
"C","7","HCOM","145",13,377,0.392405063291139,0.933333333333333
"C","7","HCOM","147",59,491,0.392405063291139,0.933333333333333
"C","7","HCOM","149",8,96,0.392405063291139,0.933333333333333
"C","7","HCOM","143",5,389,0.392405063291139,0.933333333333333
"C","7","HHAL","510",0,3,0.569620253164557,0
"C","7","HHAL","514",0,12.5,0.569620253164557,0
"C","7","HHAL","509",0,49,0.569620253164557,0
"C","7","HHAL","508",0,0,0.569620253164557,0
"C","7","HHAL","511",0,189.5,0.569620253164557,0
"C","7","HHAL","515",0,187.5,0.569620253164557,0
"C","7","HHAL","501",0,8,0.569620253164557,0
"C","7","HHAL","512",0,17,0.569620253164557,0
"C","7","HHAL","504",0,50.5,0.569620253164557,0
"C","7","HHAL","513",0,83,0.569620253164557,0
"C","7","HHAL","502",0,31.5,0.569620253164557,0
"C","7","HHAL","503",0,69.5,0.569620253164557,0
"C","7","HHAL","507",0,336.5,0.569620253164557,0
"C","7","HHAL","506",0,193.5,0.569620253164557,0
"C","7","HHAL","505",0,99,0.569620253164557,0
"C","7","HPIC","653",0,1,0.569620253164557,0
"C","7","HPIC","642",0,3.5,0.569620253164557,0
"C","7","HPIC","652",0,1.5,0.569620253164557,0
"C","7","HPIC","651",0,0.5,0.569620253164557,0
"C","7","HPIC","655",0,0,0.569620253164557,0
"C","7","HPIC","641",0,2,0.569620253164557,0
"C","7","HPIC","654",0,0,0.569620253164557,0
"C","7","HPIC","644",0,0,0.569620253164557,0
"C","7","HPIC","643",0,5,0.569620253164557,0
"C","7","HPIC","650",0,3,0.569620253164557,0
"C","7","HPIC","648",0,1.5,0.569620253164557,0
"C","7","HPIC","647",0,4.5,0.569620253164557,0
"C","7","HPIC","645",0,1.5,0.569620253164557,0
"C","7","HPIC","649",0,3,0.569620253164557,0
"C","7","HPIC","646",0,17.5,0.569620253164557,0
"C","7","LPED","295",25,76,0.379746835443038,1
"C","7","LPED","294",61,249,0.379746835443038,1
"C","7","LPED","301",29,104,0.379746835443038,1
"C","7","LPED","296",33,86,0.379746835443038,1
"C","7","LPED","298",36,108,0.379746835443038,1
"C","7","LPED","302",36,85,0.379746835443038,1
"C","7","LPED","303",40,137,0.379746835443038,1
"C","7","LPED","299",18,71,0.379746835443038,1
"C","7","LPED","305",22,66,0.379746835443038,1
"C","7","LPED","297",35,103,0.379746835443038,1
"C","7","LPED","293",10,58,0.379746835443038,1
"C","7","LPED","300",37,86,0.379746835443038,1
"C","7","LPED","304",45,142,0.379746835443038,1
"C","7","LPED","291",86,311,0.379746835443038,1
"C","7","LPED","292",15,47,0.379746835443038,1
"C","7","ROFF","38",125,1083,0.392405063291139,0.933333333333333
"C","7","ROFF","37",60,1666,0.392405063291139,0.933333333333333
"C","7","ROFF","34",320,1701,0.392405063291139,0.933333333333333
"C","7","ROFF","32",360,2106,0.392405063291139,0.933333333333333
"C","7","ROFF","33",170,1271,0.392405063291139,0.933333333333333
"C","7","ROFF","45",17,405,0.392405063291139,0.933333333333333
"C","7","ROFF","35",850,5446,0.392405063291139,0.933333333333333
"C","7","ROFF","44",155,1426,0.392405063291139,0.933333333333333
"C","7","ROFF","31",48,6113,0.392405063291139,0.933333333333333
"C","7","ROFF","36",74,712,0.392405063291139,0.933333333333333
"C","7","ROFF","43",0,720,0.392405063291139,0.933333333333333
"C","7","ROFF","39",15,701,0.392405063291139,0.933333333333333
"C","7","ROFF","40",13,123,0.392405063291139,0.933333333333333
"C","7","ROFF","41",115,2086,0.392405063291139,0.933333333333333
"C","7","ROFF","42",225,2154,0.392405063291139,0.933333333333333
"C","7","SGEN","258",0,420,0.535714285714286,0
"C","7","SGEN","255",0,389,0.535714285714286,0
"C","7","SGEN","252",0,189,0.535714285714286,0
"C","7","SGEN","256",0,81,0.535714285714286,0
"C","7","SGEN","260",0,341,0.535714285714286,0
"C","7","SGEN","254",0,747,0.535714285714286,0
"C","7","SGEN","259",0,173,0.535714285714286,0
"C","7","SGEN","253",0,219,0.535714285714286,0
"C","7","SGEN","257",0,259,0.535714285714286,0
"C","7","SGEN","251",0,806,0.535714285714286,0
"C","7","TMAS","589",0,2,0.50561797752809,0
"C","7","TMAS","586",0,141,0.50561797752809,0
"C","7","TMAS","590",0,3,0.50561797752809,0
"C","7","TMAS","587",0,28,0.50561797752809,0
"C","7","TMAS","588",0,47,0.50561797752809,0
"C","8","AVEL","437",17,45,0.445652173913043,1
"C","8","AVEL","436",22,43,0.445652173913043,1
"C","8","CLIB","470",5,11,0.445652173913043,1
"C","8","CLIB","469",10,20,0.445652173913043,1
"C","8","HCOM","144",3,133,0.430379746835443,0.6
"C","8","HCOM","140",0,18,0.430379746835443,0.6
"C","8","HCOM","146",3,283,0.430379746835443,0.6
"C","8","HCOM","142",4,332,0.430379746835443,0.6
"C","8","HCOM","149",1,96,0.430379746835443,0.6
"C","8","HCOM","143",0,389,0.430379746835443,0.6
"C","8","HCOM","141",0,121,0.430379746835443,0.6
"C","8","HCOM","150",0,127,0.430379746835443,0.6
"C","8","HCOM","148",6,570,0.430379746835443,0.6
"C","8","HCOM","137",1,470,0.430379746835443,0.6
"C","8","HCOM","138",1,186,0.430379746835443,0.6
"C","8","HCOM","145",0,377,0.430379746835443,0.6
"C","8","HCOM","139",0,179,0.430379746835443,0.6
"C","8","HCOM","136",2,166,0.430379746835443,0.6
"C","8","HCOM","147",2,491,0.430379746835443,0.6
"C","8","HHAL","512",0,17,0.518987341772152,0.133333333333333
"C","8","HHAL","503",0,69.5,0.518987341772152,0.133333333333333
"C","8","HHAL","509",0,49,0.518987341772152,0.133333333333333
"C","8","HHAL","505",0,99,0.518987341772152,0.133333333333333
"C","8","HHAL","506",0,193.5,0.518987341772152,0.133333333333333
"C","8","HHAL","502",0,31.5,0.518987341772152,0.133333333333333
"C","8","HHAL","514",0,12.5,0.518987341772152,0.133333333333333
"C","8","HHAL","511",0,189.5,0.518987341772152,0.133333333333333
"C","8","HHAL","513",6,83,0.518987341772152,0.133333333333333
"C","8","HHAL","504",0,50.5,0.518987341772152,0.133333333333333
"C","8","HHAL","501",0,8,0.518987341772152,0.133333333333333
"C","8","HHAL","510",0,3,0.518987341772152,0.133333333333333
"C","8","HHAL","515",3,187.5,0.518987341772152,0.133333333333333
"C","8","HHAL","508",0,0,0.518987341772152,0.133333333333333
"C","8","HHAL","507",0,336.5,0.518987341772152,0.133333333333333
"C","8","HPIC","655",0,0,0.544303797468354,0
"C","8","HPIC","645",0,1.5,0.544303797468354,0
"C","8","HPIC","650",0,3,0.544303797468354,0
"C","8","HPIC","642",0,3.5,0.544303797468354,0
"C","8","HPIC","651",0,0.5,0.544303797468354,0
"C","8","HPIC","647",0,4.5,0.544303797468354,0
"C","8","HPIC","643",0,5,0.544303797468354,0
"C","8","HPIC","649",0,3,0.544303797468354,0
"C","8","HPIC","648",0,1.5,0.544303797468354,0
"C","8","HPIC","641",0,2,0.544303797468354,0
"C","8","HPIC","644",0,0,0.544303797468354,0
"C","8","HPIC","652",0,1.5,0.544303797468354,0
"C","8","HPIC","653",0,1,0.544303797468354,0
"C","8","HPIC","646",0,17.5,0.544303797468354,0
"C","8","HPIC","654",0,0,0.544303797468354,0
"C","8","LPED","293",15,58,0.354430379746835,1
"C","8","LPED","291",72,311,0.354430379746835,1
"C","8","LPED","292",13,47,0.354430379746835,1
"C","8","LPED","301",36,104,0.354430379746835,1
"C","8","LPED","300",16,86,0.354430379746835,1
"C","8","LPED","299",14,71,0.354430379746835,1
"C","8","LPED","294",71,249,0.354430379746835,1
"C","8","LPED","304",28,142,0.354430379746835,1
"C","8","LPED","295",3,76,0.354430379746835,1
"C","8","LPED","297",22,103,0.354430379746835,1
"C","8","LPED","296",13,86,0.354430379746835,1
"C","8","LPED","298",30,108,0.354430379746835,1
"C","8","LPED","302",21,85,0.354430379746835,1
"C","8","LPED","305",11,66,0.354430379746835,1
"C","8","LPED","303",30,137,0.354430379746835,1
"C","8","ROFF","37",15,1666,0.379746835443038,0.866666666666667
"C","8","ROFF","39",0,701,0.379746835443038,0.866666666666667
"C","8","ROFF","45",18,405,0.379746835443038,0.866666666666667
"C","8","ROFF","38",27,1083,0.379746835443038,0.866666666666667
"C","8","ROFF","42",64,2154,0.379746835443038,0.866666666666667
"C","8","ROFF","44",16,1426,0.379746835443038,0.866666666666667
"C","8","ROFF","43",0,720,0.379746835443038,0.866666666666667
"C","8","ROFF","35",450,5446,0.379746835443038,0.866666666666667
"C","8","ROFF","33",46,1271,0.379746835443038,0.866666666666667
"C","8","ROFF","31",5,6113,0.379746835443038,0.866666666666667
"C","8","ROFF","34",350,1701,0.379746835443038,0.866666666666667
"C","8","ROFF","36",2,712,0.379746835443038,0.866666666666667
"C","8","ROFF","41",6,2086,0.379746835443038,0.866666666666667
"C","8","ROFF","40",2,123,0.379746835443038,0.866666666666667
"C","8","ROFF","32",21,2106,0.379746835443038,0.866666666666667
"C","8","SGEN","251",0,806,0.511904761904762,0
"C","8","SGEN","257",0,259,0.511904761904762,0
"C","8","SGEN","255",0,389,0.511904761904762,0
"C","8","SGEN","253",0,219,0.511904761904762,0
"C","8","SGEN","254",0,747,0.511904761904762,0
"C","8","SGEN","260",0,341,0.511904761904762,0
"C","8","SGEN","256",0,81,0.511904761904762,0
"C","8","SGEN","258",0,420,0.511904761904762,0
"C","8","SGEN","252",0,189,0.511904761904762,0
"C","8","SGEN","259",0,173,0.511904761904762,0
"C","8","TMAS","587",0,28,0.48314606741573,0
"C","8","TMAS","588",0,47,0.48314606741573,0
"C","8","TMAS","589",0,2,0.48314606741573,0
"C","8","TMAS","586",0,141,0.48314606741573,0
"C","8","TMAS","590",0,3,0.48314606741573,0
"C","9","AVEL","436",0,43,0.33695652173913,0.5
"C","9","AVEL","437",10,45,0.33695652173913,0.5
"C","9","CLIB","469",9,20,0.326086956521739,1
"C","9","CLIB","470",6,11,0.326086956521739,1
"C","9","HCOM","138",0,186,0.40506329113924,0
"C","9","HCOM","144",0,133,0.40506329113924,0
"C","9","HCOM","145",0,377,0.40506329113924,0
"C","9","HCOM","143",0,389,0.40506329113924,0
"C","9","HCOM","141",0,121,0.40506329113924,0
"C","9","HCOM","136",0,166,0.40506329113924,0
"C","9","HCOM","142",0,332,0.40506329113924,0
"C","9","HCOM","140",0,18,0.40506329113924,0
"C","9","HCOM","137",0,470,0.40506329113924,0
"C","9","HCOM","146",0,283,0.40506329113924,0
"C","9","HCOM","139",0,179,0.40506329113924,0
"C","9","HCOM","147",0,491,0.40506329113924,0
"C","9","HCOM","149",0,96,0.40506329113924,0
"C","9","HCOM","150",0,127,0.40506329113924,0
"C","9","HCOM","148",0,570,0.40506329113924,0
"C","9","HHAL","503",1,69.5,0.30379746835443,0.533333333333333
"C","9","HHAL","501",0,8,0.30379746835443,0.533333333333333
"C","9","HHAL","506",4,193.5,0.30379746835443,0.533333333333333
"C","9","HHAL","502",1,31.5,0.30379746835443,0.533333333333333
"C","9","HHAL","509",0,49,0.30379746835443,0.533333333333333
"C","9","HHAL","515",18,187.5,0.30379746835443,0.533333333333333
"C","9","HHAL","511",13,189.5,0.30379746835443,0.533333333333333
"C","9","HHAL","504",0,50.5,0.30379746835443,0.533333333333333
"C","9","HHAL","513",4,83,0.30379746835443,0.533333333333333
"C","9","HHAL","512",0,17,0.30379746835443,0.533333333333333
"C","9","HHAL","514",0,12.5,0.30379746835443,0.533333333333333
"C","9","HHAL","507",8,336.5,0.30379746835443,0.533333333333333
"C","9","HHAL","508",0,0,0.30379746835443,0.533333333333333
"C","9","HHAL","505",2,99,0.30379746835443,0.533333333333333
"C","9","HHAL","510",0,3,0.30379746835443,0.533333333333333
"C","9","HPIC","649",0,3,0.40506329113924,0
"C","9","HPIC","641",0,2,0.40506329113924,0
"C","9","HPIC","654",0,0,0.40506329113924,0
"C","9","HPIC","645",0,1.5,0.40506329113924,0
"C","9","HPIC","647",0,4.5,0.40506329113924,0
"C","9","HPIC","650",0,3,0.40506329113924,0
"C","9","HPIC","653",0,1,0.40506329113924,0
"C","9","HPIC","655",0,0,0.40506329113924,0
"C","9","HPIC","643",0,5,0.40506329113924,0
"C","9","HPIC","646",0,17.5,0.40506329113924,0
"C","9","HPIC","644",0,0,0.40506329113924,0
"C","9","HPIC","648",0,1.5,0.40506329113924,0
"C","9","HPIC","651",0,0.5,0.40506329113924,0
"C","9","HPIC","642",0,3.5,0.40506329113924,0
"C","9","HPIC","652",0,1.5,0.40506329113924,0
"C","9","LPED","299",5,71,0.215189873417722,1
"C","9","LPED","292",7,47,0.215189873417722,1
"C","9","LPED","291",51,311,0.215189873417722,1
"C","9","LPED","301",21,104,0.215189873417722,1
"C","9","LPED","294",44,249,0.215189873417722,1
"C","9","LPED","304",26,142,0.215189873417722,1
"C","9","LPED","293",8,58,0.215189873417722,1
"C","9","LPED","298",17,108,0.215189873417722,1
"C","9","LPED","303",10,137,0.215189873417722,1
"C","9","LPED","300",5,86,0.215189873417722,1
"C","9","LPED","295",1,76,0.215189873417722,1
"C","9","LPED","302",8,85,0.215189873417722,1
"C","9","LPED","305",2,66,0.215189873417722,1
"C","9","LPED","296",2,86,0.215189873417722,1
"C","9","LPED","297",9,103,0.215189873417722,1
"C","9","ROFF","35",96,5446,0.329113924050633,0.4
"C","9","ROFF","36",1,712,0.329113924050633,0.4
"C","9","ROFF","38",0,1083,0.329113924050633,0.4
"C","9","ROFF","43",0,720,0.329113924050633,0.4
"C","9","ROFF","37",1,1666,0.329113924050633,0.4
"C","9","ROFF","32",0,2106,0.329113924050633,0.4
"C","9","ROFF","40",0,123,0.329113924050633,0.4
"C","9","ROFF","45",0,405,0.329113924050633,0.4
"C","9","ROFF","42",0,2154,0.329113924050633,0.4
"C","9","ROFF","41",0,2086,0.329113924050633,0.4
"C","9","ROFF","39",1,701,0.329113924050633,0.4
"C","9","ROFF","44",0,1426,0.329113924050633,0.4
"C","9","ROFF","34",36,1701,0.329113924050633,0.4
"C","9","ROFF","31",0,6113,0.329113924050633,0.4
"C","9","ROFF","33",2,1271,0.329113924050633,0.4
"C","9","SGEN","253",0,219,0.380952380952381,0
"C","9","SGEN","259",0,173,0.380952380952381,0
"C","9","SGEN","258",0,420,0.380952380952381,0
"C","9","SGEN","257",0,259,0.380952380952381,0
"C","9","SGEN","252",0,189,0.380952380952381,0
"C","9","SGEN","255",0,389,0.380952380952381,0
"C","9","SGEN","256",0,81,0.380952380952381,0
"C","9","SGEN","251",0,806,0.380952380952381,0
"C","9","SGEN","260",0,341,0.380952380952381,0
"C","9","SGEN","254",0,747,0.380952380952381,0
"C","9","TMAS","589",0,2,0.359550561797753,0
"C","9","TMAS","588",0,47,0.359550561797753,0
"C","9","TMAS","587",0,28,0.359550561797753,0
"C","9","TMAS","586",0,141,0.359550561797753,0
"C","9","TMAS","590",0,3,0.359550561797753,0
"D","1","AVEL","444",0,22,0.1,0
"D","1","AVEL","441",0,7,0.1,0
"D","1","AVEL","446",0,31,0.1,0
"D","1","AVEL","448",0,36,0.1,0
"D","1","AVEL","449",0,23,0.1,0
"D","1","AVEL","439",0,35,0.1,0
"D","1","AVEL","445",0,24,0.1,0
"D","1","AVEL","443",0,27,0.1,0
"D","1","AVEL","438",0,67,0.1,0
"D","1","AVEL","442",0,26,0.1,0
"D","1","AVEL","447",0,41,0.1,0
"D","1","AVEL","440",0,14,0.1,0
"D","1","CLIB","403",0,17.5,0.102564102564103,0
"D","1","CLIB","404",0,60.5,0.102564102564103,0
"D","1","CLIB","397",0,28,0.102564102564103,0
"D","1","CLIB","402",0,60,0.102564102564103,0
"D","1","CLIB","396",0,14,0.102564102564103,0
"D","1","CLIB","410",0,27.5,0.102564102564103,0
"D","1","CLIB","399",0,69,0.102564102564103,0
"D","1","CLIB","405",0,22.5,0.102564102564103,0
"D","1","CLIB","409",0,36.5,0.102564102564103,0
"D","1","CLIB","408",0,68,0.102564102564103,0
"D","1","CLIB","401",0,20,0.102564102564103,0
"D","1","CLIB","407",0,15.5,0.102564102564103,0
"D","1","CLIB","400",0,20.5,0.102564102564103,0
"D","1","CLIB","398",0,8.5,0.102564102564103,0
"D","1","CLIB","406",0,44.5,0.102564102564103,0
"D","1","HCOM","156",1,485,0,0.8
"D","1","HCOM","155",6,102,0,0.8
"D","1","HCOM","157",54,781,0,0.8
"D","1","HCOM","165",14,228,0,0.8
"D","1","HCOM","153",17,250,0,0.8
"D","1","HCOM","151",4,115,0,0.8
"D","1","HCOM","164",24,529,0,0.8
"D","1","HCOM","158",0,184,0,0.8
"D","1","HCOM","161",27,215,0,0.8
"D","1","HCOM","162",20,257,0,0.8
"D","1","HCOM","152",0,587,0,0.8
"D","1","HCOM","154",10,140,0,0.8
"D","1","HCOM","163",12,99,0,0.8
"D","1","HCOM","160",54,531,0,0.8
"D","1","HCOM","159",0,27,0,0.8
"D","1","HHAL","524",0,76,0.102564102564103,0
"D","1","HHAL","518",0,46.5,0.102564102564103,0
"D","1","HHAL","523",0,107,0.102564102564103,0
"D","1","HHAL","526",0,50,0.102564102564103,0
"D","1","HHAL","516",0,2,0.102564102564103,0
"D","1","HHAL","530",0,113,0.102564102564103,0
"D","1","HHAL","521",0,53.5,0.102564102564103,0
"D","1","HHAL","517",0,38,0.102564102564103,0
"D","1","HHAL","525",0,120,0.102564102564103,0
"D","1","HHAL","519",0,47,0.102564102564103,0
"D","1","HHAL","522",0,143,0.102564102564103,0
"D","1","HHAL","528",0,19.5,0.102564102564103,0
"D","1","HHAL","529",0,238,0.102564102564103,0
"D","1","HHAL","527",0,174.5,0.102564102564103,0
"D","1","HHAL","520",0,32,0.102564102564103,0
"D","1","HPIC","660",0,19,0.107142857142857,0
"D","1","HPIC","673",0,5.5,0.107142857142857,0
"D","1","HPIC","663",0,9,0.107142857142857,0
"D","1","HPIC","674",0,19.5,0.107142857142857,0
"D","1","HPIC","667",0,1,0.107142857142857,0
"D","1","HPIC","662",0,2,0.107142857142857,0
"D","1","HPIC","670",0,4.5,0.107142857142857,0
"D","1","HPIC","656",0,3,0.107142857142857,0
"D","1","HPIC","675",0,25.5,0.107142857142857,0
"D","1","HPIC","665",0,10,0.107142857142857,0
"D","1","HPIC","664",0,5,0.107142857142857,0
"D","1","HPIC","672",0,4.5,0.107142857142857,0
"D","1","HPIC","658",0,24,0.107142857142857,0
"D","1","HPIC","669",0,8.5,0.107142857142857,0
"D","1","HPIC","671",0,1.5,0.107142857142857,0
"D","1","HPIC","657",0,4.5,0.107142857142857,0
"D","1","HPIC","666",0,5.5,0.107142857142857,0
"D","1","HPIC","668",0,1,0.107142857142857,0
"D","1","HPIC","661",0,2,0.107142857142857,0
"D","1","HPIC","659",0,3.5,0.107142857142857,0
"D","1","LPED","319",0,189,0.102564102564103,0
"D","1","LPED","311",0,151,0.102564102564103,0
"D","1","LPED","306",0,152,0.102564102564103,0
"D","1","LPED","316",0,229,0.102564102564103,0
"D","1","LPED","307",0,168,0.102564102564103,0
"D","1","LPED","315",0,292,0.102564102564103,0
"D","1","LPED","309",0,397,0.102564102564103,0
"D","1","LPED","312",0,211,0.102564102564103,0
"D","1","LPED","310",0,285,0.102564102564103,0
"D","1","LPED","317",0,318,0.102564102564103,0
"D","1","LPED","314",0,302,0.102564102564103,0
"D","1","LPED","318",0,250,0.102564102564103,0
"D","1","LPED","308",0,180,0.102564102564103,0
"D","1","LPED","320",0,197,0.102564102564103,0
"D","1","LPED","313",0,393.5,0.102564102564103,0
"D","1","ROFF","57",0,78,0.102564102564103,0
"D","1","ROFF","47",0,296,0.102564102564103,0
"D","1","ROFF","58",0,950,0.102564102564103,0
"D","1","ROFF","59",0,152,0.102564102564103,0
"D","1","ROFF","55",0,524,0.102564102564103,0
"D","1","ROFF","56",0,863,0.102564102564103,0
"D","1","ROFF","49",0,217,0.102564102564103,0
"D","1","ROFF","50",0,501,0.102564102564103,0
"D","1","ROFF","46",0,567,0.102564102564103,0
"D","1","ROFF","48",0,1175,0.102564102564103,0
"D","1","ROFF","53",0,983,0.102564102564103,0
"D","1","ROFF","60",0,126,0.102564102564103,0
"D","1","ROFF","51",0,1603,0.102564102564103,0
"D","1","ROFF","54",0,647.666666666667,0.102564102564103,0
"D","1","ROFF","52",0,284,0.102564102564103,0
"D","1","SGEN","180",0,255,0.102564102564103,0
"D","1","SGEN","167",0,154,0.102564102564103,0
"D","1","SGEN","179",0,37,0.102564102564103,0
"D","1","SGEN","174",0,90,0.102564102564103,0
"D","1","SGEN","168",0,430,0.102564102564103,0
"D","1","SGEN","178",0,395,0.102564102564103,0
